pitcher,game_date,IP,ER,R,H,BB,SO,Pit,rest_days,opp_ops,is_home,avg_ip_last3,avg_er_last3,opp_team,Team,season_era,season_whip,hand
Kyle Hendricks,2024/7/26 00:00,5,6,6,8,0,4,90,6,0.71,0,5.67,3,KC,,5.92,1.45,R
Kyle Hendricks,2024/7/31 00:00,5,3,3,4,2,4,73,5,0.693,0,5,4,CIN,,5.92,1.45,R
Kyle Hendricks,2024/8/5 00:00,6,2,2,5,1,5,93,5,0.726,1,5.33,3.67,MIN,,5.92,1.45,R
Kyle Hendricks,2024/8/16 00:00,5,1,2,5,0,2,82,11,0.703,1,5.33,2,TOR,,5.92,1.45,R
Kyle Hendricks,2024/8/23 00:00,4.2,3,3,7,2,0,77,7,0.678,0,5.07,2,MIA,,5.92,1.45,R
Kyle Hendricks,2024/8/28 00:00,1.2,6,6,8,3,2,70,5,0.672,0,3.47,3.33,PIT,,5.92,1.45,R
Kyle Hendricks,2024/9/3 00:00,5,2,2,5,1,5,89,6,0.672,1,3.47,3.67,PIT,,5.92,1.45,R
Kyle Hendricks,2024/9/9 00:00,4.1,2,2,4,4,2,90,6,0.781,0,3.43,3.33,LAD,,5.92,1.45,R
Kyle Hendricks,2024/9/15 00:00,6,1,1,2,3,7,85,6,0.704,0,5.03,1.67,COL,,5.92,1.45,R
Kyle Hendricks,2024/9/21 00:00,5.1,4,4,9,1,2,91,6,0.684,1,5.07,2.33,WSH,,5.92,1.45,R
Kyle Hendricks,2024/9/28 00:00,7.1,0,0,2,2,2,81,7,0.693,1,6.07,1.67,CIN,,5.92,1.45,R
Kyle Hurt,2024/3/30 00:00,2.2,0,1,2,0,3,34,5,0.703,1,2.2,0,STL,,1.35,1.35,R
Kyle Hurt,2024/4/16 00:00,2,0,0,3,0,0,24,17,0.684,1,2.1,0,WSH,,1.35,1.35,R
Kyle Tyler,2024/4/26 00:00,2,1,1,1,0,1,21,5,0.684,1,2,1,WSH,,5.4,1.74,R
Kyle Tyler,2024/6/23 00:00,4,2,2,3,3,2,65,58,0.687,1,3,1.5,SEA,,5.4,1.74,R
Kyle Tyler,2024/6/28 00:00,4.2,1,1,4,2,4,81,5,0.75,0,3.4,1.33,PHI,,5.4,1.74,R
Kyle Tyler,2024/7/4 00:00,5.1,2,2,3,3,3,87,6,0.741,1,4.43,1.67,BOS,,5.4,1.74,R
Kyle Tyler,2024/7/23 00:00,4.2,3,3,9,2,5,94,19,0.751,1,4.5,2,BAL,,5.4,1.74,R
Kyle Tyler,2024/7/28 00:00,4,4,4,7,2,5,75,5,0.729,0,4.43,3,MIL,,5.4,1.74,R
Kyle Tyler,2024/8/3 00:00,2.2,3,3,5,4,2,73,6,0.724,0,3.47,3.33,ATL,,5.4,1.74,R
Kyle Tyler,2024/8/8 00:00,4.1,3,3,5,2,3,84,5,0.693,1,3.43,3.33,CIN,,5.4,1.74,R
Ky Bush,2024/8/5 00:00,4,3,3,2,5,3,84,5,0.694,0,4,3,OAK,,5.6,2.04,L
Ky Bush,2024/8/12 00:00,4.2,2,2,6,7,2,97,7,0.761,1,4.1,2.5,NYY,,5.6,2.04,L
Ky Bush,2024/8/18 00:00,6,1,1,4,3,5,87,6,0.741,0,4.73,2,HOU,,5.6,2.04,L
Ky Bush,2024/8/24 00:00,3,5,5,8,1,1,60,6,0.685,1,4.4,2.67,DET,,5.6,2.04,L
Lance Lynn,2024/3/30 00:00,4,0,0,4,1,5,70,5,0.781,0,4,0,LAD,,3.84,1.34,R
Lance Lynn,2024/4/4 00:00,4.2,4,4,8,1,7,83,5,0.678,1,4.1,2,MIA,,3.84,1.34,R
Lance Lynn,2024/4/10 00:00,5,0,2,1,4,6,94,6,0.75,1,4.4,1.33,PHI,,3.84,1.34,R
Lance Lynn,2024/4/16 00:00,7,1,2,5,1,1,101,6,0.694,0,5.4,1.67,OAK,,3.84,1.34,R
Lance Lynn,2024/4/22 00:00,5,3,3,7,3,7,94,6,0.777,1,5.67,1.33,AZ,,3.84,1.34,R
Lance Lynn,2024/4/28 00:00,5,1,1,5,3,3,87,6,0.734,0,5.67,1.67,NYM,,3.84,1.34,R
Lance Lynn,2024/5/4 00:00,5,4,5,4,3,4,94,6,0.618,1,5,2.67,CWS,,3.84,1.34,R
Lance Lynn,2024/5/10 00:00,4.2,4,5,5,2,5,86,6,0.729,0,4.73,3,MIL,,3.84,1.34,R
Lance Lynn,2024/5/15 00:00,5,4,4,8,2,5,106,5,0.671,0,4.73,4,LAA,,3.84,1.34,R
Lance Lynn,2024/5/21 00:00,6,0,1,2,0,5,82,6,0.751,1,5.07,2.67,BAL,,3.84,1.34,R
Lance Lynn,2024/5/27 00:00,6,1,3,5,3,5,92,6,0.693,0,5.67,1.67,CIN,,3.84,1.34,R
Lance Lynn,2024/6/2 00:00,4,0,4,3,2,4,78,6,0.75,0,5.33,0.33,PHI,,3.84,1.34,R
Lance Lynn,2024/6/7 00:00,4,4,4,6,2,6,91,5,0.704,1,4.67,1.67,COL,,3.84,1.34,R
Lance Lynn,2024/6/13 00:00,4.1,3,3,4,3,5,82,6,0.672,1,4.03,2.33,PIT,,3.84,1.34,R
Lance Lynn,2024/6/18 00:00,5.1,5,6,10,0,5,97,5,0.678,0,4.4,4,MIA,,3.84,1.34,R
Lance Lynn,2024/6/24 00:00,6.2,1,1,4,0,5,88,6,0.724,1,5.13,3,ATL,,3.84,1.34,R
Lance Lynn,2024/6/30 00:00,6,0,0,2,1,6,79,6,0.693,1,5.77,2,CIN,,3.84,1.34,R
Lance Lynn,2024/7/6 00:00,2.2,10,11,9,4,2,82,6,0.684,0,4.8,3.67,WSH,,3.84,1.34,R
Lance Lynn,2024/7/13 00:00,6,2,2,5,2,6,99,7,0.71,1,4.73,4,CHC,,3.84,1.34,R
Lance Lynn,2024/7/23 00:00,5,0,0,4,3,2,86,10,0.672,0,4.4,4,PIT,,3.84,1.34,R
Lance Lynn,2024/7/30 00:00,5,1,1,3,1,3,87,7,0.686,1,5.33,1,TEX,,3.84,1.34,R
Lance Lynn,2024/9/11 00:00,5,1,1,5,1,7,90,43,0.693,1,5,0.67,CIN,,3.84,1.34,R
Lance Lynn,2024/9/17 00:00,6,1,1,4,2,5,92,6,0.672,1,5.33,1,PIT,,3.84,1.34,R
Landen Roupp,2024/3/29 00:00,1,0,0,1,0,0,16,5,0.745,0,1,0,SD,,3.58,1.37,R
Landen Roupp,2024/3/31 00:00,1,0,0,0,1,1,18,2,0.745,0,1,0,SD,,3.58,1.37,R
Landen Roupp,2024/4/2 00:00,2,0,0,1,1,4,43,2,0.781,0,1.33,0,LAD,,3.58,1.37,R
Landen Roupp,2024/4/6 00:00,1,0,0,1,0,0,20,4,0.745,1,1.33,0,SD,,3.58,1.37,R
Landen Roupp,2024/4/8 00:00,0.2,2,2,3,1,1,27,2,0.684,1,1.07,0.67,WSH,,3.58,1.37,R
Landen Roupp,2024/4/10 00:00,1,0,0,0,0,0,7,2,0.684,1,0.73,0.67,WSH,,3.58,1.37,R
Landen Roupp,2024/4/12 00:00,2,0,0,0,0,0,21,2,0.669,0,1.07,0.67,TB,,3.58,1.37,R
Landen Roupp,2024/4/19 00:00,1.2,3,4,4,1,1,39,7,0.777,1,1.4,1,AZ,,3.58,1.37,R
Landen Roupp,2024/4/24 00:00,1.1,3,3,3,2,1,36,5,0.734,1,1.43,2,NYM,,3.58,1.37,R
Landen Roupp,2024/4/30 00:00,2,0,0,1,2,4,45,6,0.741,0,1.43,2,BOS,,3.58,1.37,R
Landen Roupp,2024/6/30 00:00,2.2,3,3,3,2,3,59,61,0.781,1,1.77,2,LAD,,3.58,1.37,R
Landen Roupp,2024/8/9 00:00,2,0,0,0,0,2,23,40,0.685,1,2.07,1,DET,,3.58,1.37,R
Landen Roupp,2024/8/13 00:00,2,0,0,2,0,3,33,4,0.724,1,2.07,1,ATL,,3.58,1.37,R
Landen Roupp,2024/8/14 00:00,1.2,1,1,3,0,2,30,1,0.724,1,1.73,0.33,ATL,,3.58,1.37,R
Landen Roupp,2024/8/23 00:00,1,0,0,0,2,1,19,9,0.687,0,1.4,0.33,SEA,,3.58,1.37,R
Landen Roupp,2024/8/27 00:00,0.2,0,0,0,2,1,21,4,0.729,0,0.8,0.33,MIL,,3.58,1.37,R
Landen Roupp,2024/8/29 00:00,3,0,0,1,3,4,49,2,0.729,0,1.4,0,MIL,,3.58,1.37,R
Landen Roupp,2024/9/1 00:00,1,0,0,0,0,0,14,3,0.678,1,1.4,0,MIA,,3.58,1.37,R
Landen Roupp,2024/9/5 00:00,4,0,0,1,2,5,61,4,0.777,1,2.67,0,AZ,,3.58,1.37,R
Landen Roupp,2024/9/10 00:00,5,2,2,5,0,3,68,5,0.729,1,3.33,0.67,MIL,,3.58,1.37,R
Landen Roupp,2024/9/15 00:00,5,0,0,2,2,4,74,5,0.745,1,4.67,0.67,SD,,3.58,1.37,R
Landen Roupp,2024/9/21 00:00,5,0,0,3,3,3,87,6,0.71,0,5,0.67,KC,,3.58,1.37,R
Landen Roupp,2024/9/27 00:00,3.2,6,6,9,2,4,97,6,0.703,1,4.4,2,STL,,3.58,1.37,R
Landon Knack,2024/4/17 00:00,5,2,2,4,1,4,75,5,0.684,1,5,2,WSH,,3.65,1.1,R
Landon Knack,2024/4/24 00:00,6,2,2,3,3,5,94,7,0.684,0,5.5,2,WSH,,3.65,1.1,R
Landon Knack,2024/4/30 00:00,5,1,1,4,1,2,64,6,0.777,0,5.33,1.67,AZ,,3.65,1.1,R
Landon Knack,2024/5/19 00:00,4.2,1,1,3,1,5,64,19,0.693,1,5.07,1.33,CIN,,3.65,1.1,R
Landon Knack,2024/6/21 00:00,5,0,0,2,2,2,73,33,0.671,1,4.73,0.67,LAA,,3.65,1.1,R
Landon Knack,2024/6/28 00:00,4.2,1,1,5,0,7,76,7,0.701,0,4.47,0.67,SF,,3.65,1.1,R
Landon Knack,2024/7/4 00:00,4.1,4,4,4,1,6,85,6,0.777,1,4.43,1.67,AZ,,3.65,1.1,R
Landon Knack,2024/7/11 00:00,4.1,3,3,6,1,5,78,7,0.75,0,4.13,2.67,PHI,,3.65,1.1,R
Landon Knack,2024/7/23 00:00,5,1,1,2,2,6,96,12,0.701,1,4.4,2.67,SF,,3.65,1.1,R
Landon Knack,2024/8/13 00:00,4,1,1,3,0,2,64,21,0.729,0,4.37,1.67,MIL,,3.65,1.1,R
Landon Knack,2024/9/6 00:00,6,2,2,3,1,8,91,24,0.703,1,5,1.33,CLE,,3.65,1.1,R
Landon Knack,2024/9/13 00:00,2,5,5,7,2,2,64,7,0.724,0,4,2.67,ATL,,3.65,1.1,R
Landon Knack,2024/9/18 00:00,5,0,0,2,2,7,87,5,0.678,0,4.33,2.33,MIA,,3.65,1.1,R
Landon Knack,2024/9/24 00:00,4,4,4,5,1,4,77,6,0.745,1,3.67,3,SD,,3.65,1.1,R
Landon Knack,2024/9/29 00:00,4,1,1,5,0,4,61,5,0.704,0,4.33,1.67,COL,,3.65,1.1,R
Landon Knack,2024/10/9 00:00,1,0,0,1,0,1,20,10,0.745,0,3,1.67,SD,,3.65,1.1,R
Landon Knack,2024/10/14 00:00,2,5,5,5,3,2,55,5,0.734,1,2.33,2,NYM,,3.65,1.1,R
Landon Knack,2024/10/29 00:00,4,1,1,2,1,2,56,15,0.761,0,2.33,2,NYY,,3.65,1.1,R
Logan Allen,2024/3/29 00:00,5,3,3,6,0,3,82,5,0.694,0,5,3,OAK,,5.73,1.58,L
Logan Allen,2024/4/3 00:00,6.2,0,0,4,3,6,93,5,0.687,0,5.6,1.5,SEA,,5.73,1.58,L
Logan Allen,2024/4/9 00:00,4,5,5,7,1,4,76,6,0.618,1,5.07,2.67,CWS,,5.73,1.58,L
Logan Allen,2024/4/14 00:00,5.2,4,4,6,2,4,92,5,0.761,1,5.13,3,NYY,,5.73,1.58,L
Logan Allen,2024/4/20 00:00,5.1,3,3,5,3,4,93,6,0.694,1,4.77,4,OAK,,5.73,1.58,L
Logan Allen,2024/4/26 00:00,4.2,3,3,5,2,5,91,6,0.724,0,4.83,3.33,ATL,,5.73,1.58,L
Logan Allen,2024/5/2 00:00,5.2,2,3,7,1,5,98,6,0.741,0,4.83,2.67,HOU,,5.73,1.58,L
Logan Allen,2024/5/7 00:00,2.1,7,7,7,2,2,67,5,0.685,1,3.83,4,DET,,5.73,1.58,L
Logan Allen,2024/5/12 00:00,6,0,0,6,1,3,87,5,0.618,0,4.43,3,CWS,,5.73,1.58,L
Logan Allen,2024/5/18 00:00,6,0,0,5,1,7,89,6,0.726,1,4.7,2.33,MIN,,5.73,1.58,L
Logan Allen,2024/5/24 00:00,5.2,3,3,7,2,7,99,6,0.671,0,5.73,1,LAA,,5.73,1.58,L
Logan Allen,2024/5/29 00:00,0.2,2,2,1,2,0,22,5,0.704,0,3.8,1.67,COL,,5.73,1.58,L
Logan Allen,2024/6/7 00:00,6,2,2,4,3,3,83,9,0.678,0,3.8,2.33,MIA,,5.73,1.58,L
Logan Allen,2024/6/14 00:00,5,1,1,3,3,3,84,7,0.703,0,3.73,1.67,TOR,,5.73,1.58,L
Logan Allen,2024/6/20 00:00,6,3,3,4,4,2,87,6,0.687,1,5.67,2,SEA,,5.73,1.58,L
Logan Allen,2024/6/25 00:00,3,6,6,9,1,5,60,5,0.751,0,4.67,3.33,BAL,,5.73,1.58,L
Logan Allen,2024/6/30 00:00,4.1,3,3,6,0,3,72,5,0.71,0,4.37,4,KC,,5.73,1.58,L
Logan Allen,2024/7/6 00:00,4.1,2,2,3,4,9,93,6,0.701,1,3.73,3.67,SF,,5.73,1.58,L
Logan Allen,2024/8/5 00:00,5,2,2,5,2,2,84,30,0.777,1,4.4,2.33,AZ,,5.73,1.58,L
Logan Allen,2024/8/26 00:00,5,5,5,8,4,1,76,21,0.71,1,4.7,3,KC,,5.73,1.58,L
Logan Webb,2024/3/28 00:00,6,2,2,5,2,5,97,5,0.745,0,6,2,SD,,3.47,1.23,R
Logan Webb,2024/4/2 00:00,3.2,5,5,7,2,5,96,5,0.781,0,4.6,3.5,LAD,,3.47,1.23,R
Logan Webb,2024/4/7 00:00,7,2,2,10,0,3,85,5,0.745,1,5.4,3,SD,,3.47,1.23,R
Logan Webb,2024/4/13 00:00,7,1,1,6,1,4,96,6,0.669,0,5.73,2.67,TB,,3.47,1.23,R
Logan Webb,2024/4/18 00:00,7,0,0,2,1,5,102,5,0.777,1,7,1,AZ,,3.47,1.23,R
Logan Webb,2024/4/23 00:00,8,0,0,6,1,4,106,5,0.734,1,7.33,0.33,NYM,,3.47,1.23,R
Logan Webb,2024/4/30 00:00,3.2,4,4,9,3,4,91,7,0.741,0,6.07,1.33,BOS,,3.47,1.23,R
Logan Webb,2024/5/5 00:00,4,4,5,7,2,6,98,5,0.75,0,5.07,2.67,PHI,,3.47,1.23,R
Logan Webb,2024/5/10 00:00,7,2,3,8,2,6,100,5,0.693,1,4.73,3.33,CIN,,3.47,1.23,R
Logan Webb,2024/5/15 00:00,6,0,0,3,3,5,103,5,0.781,1,5.67,2,LAD,,3.47,1.23,R
Logan Webb,2024/5/21 00:00,6,2,2,6,1,6,103,6,0.672,0,6.33,1.33,PIT,,3.47,1.23,R
Logan Webb,2024/5/26 00:00,7,0,1,3,1,8,96,5,0.734,0,6.33,0.67,NYM,,3.47,1.23,R
Logan Webb,2024/6/1 00:00,7,4,4,7,1,6,108,6,0.761,1,6.67,2,NYY,,3.47,1.23,R
Logan Webb,2024/6/7 00:00,7,2,2,5,0,6,94,6,0.686,0,7,2,TEX,,3.47,1.23,R
Logan Webb,2024/6/12 00:00,6,3,3,7,0,5,83,5,0.741,1,6.67,3,HOU,,3.47,1.23,R
Logan Webb,2024/6/18 00:00,7,2,2,6,1,5,101,6,0.71,0,6.67,2.33,CHC,,3.47,1.23,R
Logan Webb,2024/6/23 00:00,6,4,4,9,2,8,105,5,0.703,0,6.33,3,STL,,3.47,1.23,R
Logan Webb,2024/6/28 00:00,7,2,2,5,3,6,93,5,0.781,1,6.67,2.67,LAD,,3.47,1.23,R
Logan Webb,2024/7/4 00:00,7,2,2,7,1,6,104,6,0.724,0,6.67,2.67,ATL,,3.47,1.23,R
Logan Webb,2024/7/10 00:00,5,7,7,8,1,4,86,6,0.703,1,6.33,3.67,TOR,,3.47,1.23,R
Logan Webb,2024/7/20 00:00,6,4,4,8,4,4,99,10,0.704,0,6,4.33,COL,,3.47,1.23,R
Logan Webb,2024/7/25 00:00,5,4,4,9,3,4,90,5,0.781,0,5.33,5,LAD,,3.47,1.23,R
Logan Webb,2024/7/31 00:00,9,0,0,5,1,6,106,6,0.694,1,6.67,2.67,OAK,,3.47,1.23,R
Logan Webb,2024/8/5 00:00,5.2,1,1,4,3,4,95,5,0.684,0,6.4,1.67,WSH,,3.47,1.23,R
Logan Webb,2024/8/10 00:00,7,1,1,4,1,8,110,5,0.685,1,7.07,0.67,DET,,3.47,1.23,R
Logan Webb,2024/8/15 00:00,7.2,0,0,4,1,7,104,5,0.724,1,6.47,0.67,ATL,,3.47,1.23,R
Logan Webb,2024/8/21 00:00,8,2,2,5,0,6,93,6,0.618,1,7.4,1,CWS,,3.47,1.23,R
Logan Webb,2024/8/27 00:00,5,4,4,4,3,4,110,6,0.729,0,6.73,2,MIL,,3.47,1.23,R
Logan Webb,2024/9/1 00:00,6,6,6,8,0,4,90,5,0.678,1,6.33,4,MIA,,3.47,1.23,R
Logan Webb,2024/9/7 00:00,6,3,3,10,2,3,84,6,0.745,0,5.67,4.33,SD,,3.47,1.23,R
Logan Webb,2024/9/13 00:00,4,3,4,7,1,4,83,6,0.745,1,5.33,4,SD,,3.47,1.23,R
Logan Webb,2024/9/19 00:00,5,3,3,4,2,8,96,6,0.751,0,5,3,BAL,,3.47,1.23,R
Logan Webb,2024/9/24 00:00,6,0,0,4,1,3,95,5,0.777,0,5,2,AZ,,3.47,1.23,R
Luis Gil,2024/4/1 00:00,4.2,1,1,1,3,6,84,5,0.777,0,4.2,1,AZ,,3.5,1.19,R
Luis Gil,2024/4/7 00:00,4.1,2,2,2,4,8,95,6,0.703,1,4.15,1.5,TOR,,3.5,1.19,R
Luis Gil,2024/4/15 00:00,5,3,3,3,7,6,99,8,0.703,0,4.43,2,TOR,,3.5,1.19,R
Luis Gil,2024/4/21 00:00,5.2,0,1,2,3,9,97,6,0.669,1,4.77,1.67,TB,,3.5,1.19,R
Luis Gil,2024/4/26 00:00,5,5,5,7,2,6,97,5,0.729,0,5.07,2.67,MIL,,3.5,1.19,R
Luis Gil,2024/5/1 00:00,6.1,0,0,2,1,5,95,5,0.751,0,5.43,1.67,BAL,,3.5,1.19,R
Luis Gil,2024/5/7 00:00,6,1,1,1,4,5,97,6,0.741,1,5.7,2,HOU,,3.5,1.19,R
Luis Gil,2024/5/12 00:00,6,0,0,3,2,3,91,5,0.669,0,6.03,0.33,TB,,3.5,1.19,R
Luis Gil,2024/5/18 00:00,6,1,1,5,1,14,98,6,0.618,1,6,0.67,CWS,,3.5,1.19,R
Luis Gil,2024/5/23 00:00,6.1,0,0,1,2,8,96,5,0.687,1,6.03,0.33,SEA,,3.5,1.19,R
Luis Gil,2024/5/29 00:00,8,1,1,2,2,9,95,6,0.671,0,6.7,0.67,LAA,,3.5,1.19,R
Luis Gil,2024/6/4 00:00,6,0,0,1,3,6,88,6,0.726,1,6.7,0.33,MIN,,3.5,1.19,R
Luis Gil,2024/6/9 00:00,5.2,3,3,5,1,5,96,5,0.781,1,6.4,1.33,LAD,,3.5,1.19,R
Luis Gil,2024/6/14 00:00,5,1,1,4,4,6,104,5,0.741,0,5.4,1.33,BOS,,3.5,1.19,R
Luis Gil,2024/6/20 00:00,1.1,7,7,8,2,1,47,6,0.751,1,3.77,3.67,BAL,,3.5,1.19,R
Luis Gil,2024/6/26 00:00,4.1,5,5,4,4,2,87,6,0.734,0,3.4,4.33,NYM,,3.5,1.19,R
Luis Gil,2024/7/2 00:00,4,4,4,2,3,3,83,6,0.693,1,3.07,5.33,CIN,,3.5,1.19,R
Luis Gil,2024/7/7 00:00,6.2,1,1,4,0,9,96,5,0.741,1,4.77,3.33,BOS,,3.5,1.19,R
Luis Gil,2024/7/13 00:00,6,1,1,5,1,7,95,6,0.751,0,5.4,2,BAL,,3.5,1.19,R
Luis Gil,2024/7/23 00:00,5,1,1,4,1,6,91,10,0.734,1,5.73,1,NYM,,3.5,1.19,R
Luis Gil,2024/7/29 00:00,5.1,3,3,5,3,8,92,6,0.75,0,5.37,1.67,PHI,,3.5,1.19,R
Luis Gil,2024/8/7 00:00,5,0,0,2,5,6,107,9,0.671,1,5.03,1.33,LAA,,3.5,1.19,R
Luis Gil,2024/8/12 00:00,4,4,4,7,2,3,98,5,0.618,0,4.7,2.33,CWS,,3.5,1.19,R
Luis Gil,2024/8/20 00:00,3,3,3,3,6,3,76,8,0.703,1,4,2.33,CLE,,3.5,1.19,R
Luis Gil,2024/9/6 00:00,6,0,0,1,2,7,89,17,0.71,0,4.33,2.33,CHC,,3.5,1.19,R
Luis Gil,2024/9/11 00:00,5,1,1,5,2,5,97,5,0.71,1,4.67,1.33,KC,,3.5,1.19,R
Luis Gil,2024/9/17 00:00,5,1,1,4,3,5,91,6,0.687,0,5.33,0.67,SEA,,3.5,1.19,R
Luis Gil,2024/9/22 00:00,5.1,4,4,5,3,5,92,5,0.694,0,5.03,2,OAK,,3.5,1.19,R
Luis Gil,2024/9/28 00:00,5.2,6,6,6,1,5,89,6,0.672,1,5.1,3.67,PIT,,3.5,1.19,R
Luis Gil,2024/10/18 00:00,4,2,2,3,3,3,79,20,0.703,0,4.77,4,CLE,,3.5,1.19,R
Luis Gil,2024/10/29 00:00,4,4,4,5,2,1,67,11,0.781,1,4.4,4,LAD,,3.5,1.19,R
Luis Severino,2024/3/30 00:00,5,3,6,11,0,6,88,5,0.729,1,5,3,MIL,,3.91,1.24,R
Luis Severino,2024/4/6 00:00,5,1,2,3,2,7,99,7,0.693,0,5,2,CIN,,3.91,1.24,R
Luis Severino,2024/4/12 00:00,5,1,1,1,4,4,90,6,0.71,1,5,1.67,KC,,3.91,1.24,R
Luis Severino,2024/4/17 00:00,6,0,1,5,3,4,96,5,0.672,1,5.33,0.67,PIT,,3.91,1.24,R
Luis Severino,2024/4/23 00:00,6,3,3,5,0,5,91,6,0.701,0,5.67,1.33,SF,,3.91,1.24,R
Luis Severino,2024/4/29 00:00,8,1,1,1,2,5,101,6,0.71,1,6.67,1.33,CHC,,3.91,1.24,R
Luis Severino,2024/5/5 00:00,5,4,4,4,6,6,98,6,0.669,0,6.33,2.67,TB,,3.91,1.24,R
Luis Severino,2024/5/12 00:00,5,2,2,4,3,4,94,7,0.724,1,6,2.33,ATL,,3.91,1.24,R
Luis Severino,2024/5/18 00:00,6.2,5,5,6,3,3,95,6,0.678,0,5.4,3.67,MIA,,3.91,1.24,R
Luis Severino,2024/5/25 00:00,7,1,1,2,3,6,103,7,0.701,1,6.07,2.67,SF,,3.91,1.24,R
Luis Severino,2024/5/31 00:00,5.1,4,5,6,1,4,97,6,0.777,1,6.1,3.33,AZ,,3.91,1.24,R
Luis Severino,2024/6/5 00:00,8,1,1,7,0,4,93,5,0.684,0,6.7,2,WSH,,3.91,1.24,R
Luis Severino,2024/6/13 00:00,6,1,1,7,3,2,103,8,0.678,1,6.37,2,MIA,,3.91,1.24,R
Luis Severino,2024/6/18 00:00,6.1,6,6,8,1,1,92,5,0.686,0,6.7,2.67,TEX,,3.91,1.24,R
Luis Severino,2024/6/23 00:00,6,0,0,3,0,10,102,5,0.71,0,6.03,2.33,CHC,,3.91,1.24,R
Luis Severino,2024/6/30 00:00,7,4,4,8,1,3,79,7,0.741,1,6.37,3.33,HOU,,3.91,1.24,R
Luis Severino,2024/7/5 00:00,6,7,7,9,2,3,91,5,0.672,0,6.33,3.67,PIT,,3.91,1.24,R
Luis Severino,2024/7/10 00:00,6.1,2,2,4,3,4,92,5,0.684,1,6.37,4.33,WSH,,3.91,1.24,R
Luis Severino,2024/7/20 00:00,6,0,0,2,3,7,91,10,0.678,0,6.03,3,MIA,,3.91,1.24,R
Luis Severino,2024/7/25 00:00,5,2,2,7,2,6,95,5,0.724,1,5.7,1.33,ATL,,3.91,1.24,R
Luis Severino,2024/7/31 00:00,3,6,6,6,2,2,62,6,0.726,1,4.67,2.67,MIN,,3.91,1.24,R
Luis Severino,2024/8/6 00:00,5,4,5,8,0,5,89,6,0.704,0,4.33,4,COL,,3.91,1.24,R
Luis Severino,2024/8/11 00:00,5,4,4,6,2,8,92,5,0.687,0,4.33,4.67,SEA,,3.91,1.24,R
Luis Severino,2024/8/17 00:00,9,0,0,4,1,8,113,6,0.678,1,6.33,2.67,MIA,,3.91,1.24,R
Luis Severino,2024/8/22 00:00,5,1,1,5,4,5,87,5,0.745,0,6.33,1.67,SD,,3.91,1.24,R
Luis Severino,2024/8/28 00:00,4.2,4,4,8,1,9,100,6,0.777,0,6.07,1.67,AZ,,3.91,1.24,R
Luis Severino,2024/9/2 00:00,7,1,1,6,2,5,100,5,0.741,1,5.4,2,BOS,,3.91,1.24,R
Luis Severino,2024/9/8 00:00,6.2,1,1,5,2,8,97,6,0.693,1,5.8,2,CIN,,3.91,1.24,R
Luis Severino,2024/9/14 00:00,6,3,3,3,1,5,86,6,0.75,0,6.4,1.67,PHI,,3.91,1.24,R
Luis Severino,2024/9/19 00:00,6,3,3,5,2,7,86,5,0.75,1,6.07,2.33,PHI,,3.91,1.24,R
Luis Severino,2024/9/24 00:00,4,4,4,7,1,5,89,5,0.724,0,5.33,3.33,ATL,,3.91,1.24,R
Luis Severino,2024/10/1 00:00,6,3,4,8,2,3,105,7,0.729,0,5.33,3.33,MIL,,3.91,1.24,R
Luis Severino,2024/10/6 00:00,6,3,3,6,0,7,91,5,0.75,0,5.33,3.33,PHI,,3.91,1.24,R
Luis Severino,2024/10/16 00:00,4.2,0,2,3,4,3,95,10,0.781,1,5.4,2,LAD,,3.91,1.24,R
Luke Little,2024/3/30 00:00,1,0,0,1,0,1,18,5,0.686,0,1,0,TEX,,3.46,1.27,L
Luke Little,2024/4/2 00:00,1,0,0,0,1,0,12,3,0.704,1,1,0,COL,,3.46,1.27,L
Luke Little,2024/4/3 00:00,1,0,0,0,0,1,14,1,0.704,1,1,0,COL,,3.46,1.27,L
Luke Little,2024/4/6 00:00,1,0,0,0,1,1,11,3,0.781,1,1,0,LAD,,3.46,1.27,L
Luke Little,2024/4/8 00:00,1,1,1,1,2,1,20,2,0.745,0,1,0.33,SD,,3.46,1.27,L
Luke Little,2024/4/15 00:00,1,0,0,0,0,1,12,7,0.777,0,1,0.33,AZ,,3.46,1.27,L
Luke Little,2024/4/16 00:00,0.2,1,1,2,1,0,24,1,0.777,0,0.73,0.67,AZ,,3.46,1.27,L
Luke Little,2024/4/20 00:00,1,0,0,1,1,1,14,4,0.678,1,0.73,0.33,MIA,,3.46,1.27,L
Luke Little,2024/4/24 00:00,0.2,0,0,0,0,1,10,4,0.741,1,0.47,0.33,HOU,,3.46,1.27,L
Luke Little,2024/4/27 00:00,0.2,5,5,3,1,1,34,3,0.741,0,0.47,1.67,BOS,,3.46,1.27,L
Luke Little,2024/5/15 00:00,1,0,0,0,1,1,14,18,0.724,0,0.47,1.67,ATL,,3.46,1.27,L
Luke Little,2024/5/17 00:00,0.2,0,0,0,0,1,8,2,0.672,1,0.47,1.67,PIT,,3.46,1.27,L
Luke Little,2024/5/19 00:00,1,0,0,0,2,1,16,2,0.672,1,0.73,0,PIT,,3.46,1.27,L
Luke Little,2024/5/21 00:00,1,0,0,0,0,0,11,2,0.724,1,0.73,0,ATL,,3.46,1.27,L
Luke Little,2024/5/23 00:00,1.1,0,0,0,0,2,15,2,0.724,1,1.03,0,ATL,,3.46,1.27,L
